ds,y
2020-01-01,2.25
2020-01-02,2.220000028610229
2020-01-03,2.3399999141693115
2020-01-06,2.430000066757202
2020-01-07,2.319999933242798
2020-01-08,2.240000009536743
2020-01-09,2.3499999046325684
2020-01-10,2.319999933242798
2020-01-13,2.240000009536743
2020-01-14,2.5
2020-01-15,2.3499999046325684
2020-01-16,2.3499999046325684
2020-01-17,2.3399999141693115
2020-01-20,2.5199999809265137
2020-01-21,2.789999961853028
2020-01-22,2.7100000381469727
2020-01-23,2.5
2020-01-24,2.640000104904175
2020-01-27,2.4100000858306885
2020-01-28,2.490000009536743
2020-01-29,2.390000104904175
2020-01-30,2.4100000858306885
2020-01-31,2.4100000858306885
2020-02-03,2.359999895095825
2020-02-04,2.299999952316284
2020-02-05,2.869999885559082
2020-02-06,2.799999952316284
2020-02-07,2.7799999713897705
2020-02-10,3.5
2020-02-11,4.03000020980835
2020-02-12,4.300000190734863
2020-02-13,3.3499999046325684
2020-02-14,3.799999952316284
2020-02-17,3.2799999713897705
2020-02-18,3.5199999809265137
2020-02-19,3.0999999046325684
2020-02-20,3.180000066757202
2020-02-24,3.299999952316284
2020-02-25,3.069999933242798
2020-02-26,2.930000066757202
2020-02-27,2.890000104904175
2020-02-28,2.890000104904175
2020-03-02,2.690000057220459
2020-03-03,2.5999999046325684
2020-03-04,2.5
2020-03-05,2.5999999046325684
2020-03-06,2.450000047683716
2020-03-09,2.5
2020-03-11,2.400000095367432
2020-03-12,2.3399999141693115
2020-03-13,2.240000009536743
2020-03-16,2.3499999046325684
2020-03-17,2.470000028610229
2020-03-18,2.359999895095825
2020-03-19,2.299999952316284
2020-03-20,2.140000104904175
2020-03-23,2.0799999237060547
2020-03-24,2.0
2020-03-25,1.899999976158142
2020-03-26,1.8899999856948853
2020-03-27,1.899999976158142
2020-03-30,1.830000042915344
2020-03-31,1.8899999856948853
2020-04-01,1.8899999856948853
2020-04-03,1.8799999952316284
2020-04-07,1.820000052452088
2020-04-08,1.909999966621399
2020-04-09,2.049999952316284
2020-04-13,2.119999885559082
2020-04-15,2.200000047683716
2020-04-16,2.180000066757202
2020-04-17,2.4100000858306885
2020-04-20,2.539999961853028
2020-04-21,2.6600000858306885
2020-04-22,2.789999961853028
2020-04-23,2.9100000858306885
2020-04-24,3.049999952316284
2020-04-27,3.0899999141693115
2020-04-28,2.720000028610229
2020-04-29,2.5899999141693115
2020-04-30,2.470000028610229
2020-05-04,2.400000095367432
2020-05-05,2.299999952316284
2020-05-06,2.1700000762939453
2020-05-07,2.2100000381469727
2020-05-08,2.380000114440918
2020-05-11,2.470000028610229
2020-05-12,2.5899999141693115
2020-05-13,2.7100000381469727
2020-05-14,2.7100000381469727
2020-05-15,2.700000047683716
2020-05-18,2.509999990463257
2020-05-19,2.380000114440918
2020-05-20,2.5999999046325684
2020-05-21,2.569999933242798
2020-05-22,2.700000047683716
2020-05-26,2.700000047683716
2020-05-27,2.5199999809265137
2020-05-28,2.5999999046325684
2020-05-29,2.650000095367432
2020-06-01,2.799999952316284
2020-06-02,2.940000057220459
2020-06-03,2.75
2020-06-04,2.8299999237060547
2020-06-05,3.0
2020-06-08,3.470000028610229
2020-06-09,3.740000009536743
2020-06-10,3.859999895095825
2020-06-11,3.440000057220459
2020-06-12,3.3499999046325684
2020-06-15,3.5999999046325684
2020-06-16,3.5799999237060547
2020-06-17,3.4600000381469727
2020-06-18,3.700000047683716
2020-06-22,4.099999904632568
2020-06-23,4.28000020980835
2020-06-24,4.550000190734863
2020-06-25,3.9600000381469727
2020-06-26,4.300000190734863
2020-06-29,4.25
2020-06-30,4.25
2020-07-01,3.900000095367432
2020-07-02,3.7100000381469727
2020-07-06,4.03000020980835
2020-07-07,3.9700000286102295
2020-07-08,3.660000085830689
2020-07-09,3.920000076293945
2020-07-10,3.7699999809265137
2020-07-13,3.7200000286102295
2020-07-14,3.650000095367432
2020-07-15,3.549999952316284
2020-07-16,3.549999952316284
2020-07-17,3.430000066757202
2020-07-20,3.650000095367432
2020-07-21,3.799999952316284
2020-07-22,3.740000009536743
2020-07-23,3.549999952316284
2020-07-24,3.549999952316284
2020-07-27,3.450000047683716
2020-07-28,3.450000047683716
2020-07-29,3.450000047683716
2020-07-30,3.440000057220459
2020-07-31,3.4200000762939453
2020-08-03,3.440000057220459
2020-08-04,3.430000066757202
2020-08-05,3.539999961853028
2020-08-06,3.5799999237060547
2020-08-07,3.369999885559082
2020-08-10,3.549999952316284
2020-08-11,3.829999923706055
2020-08-12,3.7899999618530273
2020-08-13,3.7799999713897705
2020-08-14,3.670000076293945
2020-08-17,3.5999999046325684
2020-08-18,3.609999895095825
2020-08-19,3.609999895095825
2020-08-20,3.5
2020-08-21,3.5
2020-08-24,3.5199999809265137
2020-08-25,3.509999990463257
2020-08-26,3.5299999713897705
2020-08-27,3.4800000190734863
2020-08-28,3.4800000190734863
2020-08-31,3.690000057220459
2020-09-01,3.539999961853028
2020-09-02,3.5
2020-09-03,3.630000114440918
2020-09-04,3.3299999237060547
2020-09-07,3.5299999713897705
2020-09-08,3.4600000381469727
2020-09-09,3.380000114440918
2020-09-10,3.4100000858306885
2020-09-11,3.450000047683716
2020-09-14,3.400000095367432
2020-09-15,3.4200000762939453
2020-09-16,3.369999885559082
2020-09-17,3.369999885559082
2020-09-18,3.3399999141693115
2020-09-21,3.2100000381469727
2020-09-22,3.0
2020-09-23,2.950000047683716
2020-09-24,2.809999942779541
2020-09-25,2.9200000762939453
2020-09-28,2.9800000190734863
2020-09-29,3.2699999809265137
2020-09-30,3.0799999237060547
2020-10-01,2.9600000381469727
2020-10-05,3.049999952316284
2020-10-06,3.049999952316284
2020-10-07,3.009999990463257
2020-10-08,2.9200000762939453
2020-10-09,3.049999952316284
2020-10-12,3.009999990463257
2020-10-13,3.0799999237060547
2020-10-14,3.0
2020-10-15,2.900000095367432
2020-10-16,2.990000009536743
2020-10-19,2.900000095367432
2020-10-20,3.849999904632568
2020-10-21,4.860000133514404
2020-10-22,5.340000152587891
2020-10-23,5.869999885559082
2020-10-26,6.150000095367432
2020-10-27,6.769999980926514
2020-10-28,7.070000171661377
2020-10-29,7.380000114440918
2020-10-30,7.800000190734863
2020-11-02,8.210000038146973
2020-11-03,8.619999885559082
2020-11-04,8.949999809265137
2020-11-05,7.789999961853027
2020-11-06,7.409999847412109
2020-11-09,7.039999961853027
2020-11-10,6.690000057220459
2020-11-11,6.360000133514404
2020-11-12,6.050000190734863
2020-11-13,5.75
2020-11-14,6.5
2020-11-17,6.610000133514404
2020-11-18,7.039999961853027
2020-11-19,7.289999961853027
2020-11-20,7.46999979019165
2020-11-23,8.0
2020-11-24,7.059999942779541
2020-11-25,6.710000038146973
2020-11-26,7.690000057220459
2020-11-27,7.5
2020-12-01,7.570000171661377
2020-12-02,6.900000095367432
2020-12-03,7.25
2020-12-04,7.75
2020-12-07,7.800000190734863
2020-12-08,8.289999961853027
2020-12-09,7.869999885559082
2020-12-10,8.5
2020-12-11,8.390000343322754
2020-12-14,8.300000190734863
2020-12-15,8.239999771118164
2020-12-16,7.599999904632568
2020-12-17,7.599999904632568
2020-12-18,7.980000019073486
2020-12-21,7.630000114440918
2020-12-22,6.900000095367432
2020-12-23,7.599999904632568
2020-12-24,8.0
2020-12-28,7.949999809265137
2020-12-29,8.0
2020-12-30,8.0
2020-12-31,8.050000190734863
2021-01-01,8.039999961853027
2021-01-04,8.0
2021-01-05,7.900000095367432
2021-01-06,8.460000038146973
2021-01-07,8.460000038146973
2021-01-08,8.920000076293945
2021-01-11,9.350000381469728
2021-01-12,9.75
2021-01-13,10.3100004196167
2021-01-14,10.699999809265137
2021-01-15,11.09000015258789
2021-01-18,11.699999809265137
2021-01-19,12.399999618530272
2021-01-20,13.130000114440918
2021-01-21,13.739999771118164
2021-01-22,13.399999618530272
2021-01-25,14.899999618530272
2021-01-27,15.75
2021-01-28,16.530000686645508
2021-01-29,17.350000381469727
2021-02-01,18.200000762939453
2021-02-02,19.100000381469727
2021-02-03,20.049999237060547
2021-02-04,20.950000762939453
2021-02-05,22.100000381469727
2021-02-08,23.200000762939453
2021-02-09,19.950000762939453
2021-02-10,19.0
2021-02-11,18.049999237060547
2021-02-12,17.149999618530273
2021-02-15,16.299999237060547
2021-02-16,15.5
2021-02-17,17.700000762939453
2021-02-18,18.799999237060547
2021-02-19,17.549999237060547
2021-02-22,16.700000762939453
2021-02-23,16.200000762939453
2021-02-24,15.149999618530272
2021-02-25,14.399999618530272
2021-02-26,15.149999618530272
2021-03-01,16.399999618530273
2021-03-02,15.0
2021-03-03,14.0
2021-03-04,13.300000190734863
2021-03-05,15.199999809265137
2021-03-08,14.449999809265137
2021-03-09,14.699999809265137
2021-03-10,13.899999618530272
2021-03-12,13.850000381469728
2021-03-15,14.699999809265137
