ds,y
2020-01-01,342.0
2020-01-02,339.5
2020-01-03,334.29998779296875
2020-01-06,322.29998779296875
2020-01-07,330.95001220703125
2020-01-08,326.3500061035156
2020-01-09,338.1000061035156
2020-01-10,335.45001220703125
2020-01-13,336.79998779296875
2020-01-14,339.1000061035156
2020-01-15,343.1499938964844
2020-01-16,339.6000061035156
2020-01-17,345.45001220703125
2020-01-20,348.5
2020-01-21,353.1000061035156
2020-01-22,345.0
2020-01-23,341.95001220703125
2020-01-24,339.8999938964844
2020-01-27,338.70001220703125
2020-01-28,334.75
2020-01-29,332.0
2020-01-30,328.6499938964844
2020-01-31,329.8999938964844
2020-02-03,315.20001220703125
2020-02-04,330.04998779296875
2020-02-05,326.5
2020-02-06,333.79998779296875
2020-02-07,340.54998779296875
2020-02-10,340.54998779296875
2020-02-11,359.8999938964844
2020-02-12,358.0
2020-02-13,351.04998779296875
2020-02-14,341.3500061035156
2020-02-17,343.1000061035156
2020-02-18,351.29998779296875
2020-02-19,346.5
2020-02-20,340.20001220703125
2020-02-24,336.79998779296875
2020-02-25,330.6000061035156
2020-02-26,329.0
2020-02-27,323.8999938964844
2020-02-28,328.5
2020-03-02,329.20001220703125
2020-03-03,330.8500061035156
2020-03-04,314.79998779296875
2020-03-05,308.1000061035156
2020-03-06,290.25
2020-03-09,270.54998779296875
2020-03-11,279.6000061035156
2020-03-12,247.8999938964844
2020-03-13,256.1499938964844
2020-03-16,248.5500030517578
2020-03-17,239.75
2020-03-18,225.1000061035156
2020-03-19,214.5500030517578
2020-03-20,221.3000030517578
2020-03-23,203.25
2020-03-24,200.0500030517578
2020-03-25,194.1499938964844
2020-03-26,210.6999969482422
2020-03-27,202.3000030517578
2020-03-30,196.0
2020-03-31,205.1499938964844
2020-04-01,199.5
2020-04-03,197.0
2020-04-07,177.89999389648438
2020-04-08,171.3000030517578
2020-04-09,171.1999969482422
2020-04-13,175.5
2020-04-15,179.14999389648438
2020-04-16,175.4499969482422
2020-04-17,178.0
2020-04-20,180.6499938964844
2020-04-21,171.0500030517578
2020-04-22,171.0
2020-04-23,170.25
2020-04-24,159.6999969482422
2020-04-27,153.60000610351562
2020-04-28,146.0500030517578
2020-04-29,145.9499969482422
2020-04-30,147.8000030517578
2020-05-04,141.5
2020-05-05,136.10000610351562
2020-05-06,129.39999389648438
2020-05-07,131.0
2020-05-08,133.64999389648438
2020-05-11,131.6999969482422
2020-05-12,129.5500030517578
2020-05-13,131.60000610351562
2020-05-14,128.9499969482422
2020-05-15,126.3499984741211
2020-05-18,109.4000015258789
2020-05-19,104.1500015258789
2020-05-20,102.1999969482422
2020-05-21,103.0
2020-05-22,102.25
2020-05-26,101.5500030517578
2020-05-27,101.5999984741211
2020-05-28,108.3499984741211
2020-05-29,100.4000015258789
2020-06-01,120.4499969482422
2020-06-02,143.1999969482422
2020-06-03,165.6999969482422
2020-06-04,160.5500030517578
2020-06-05,163.3000030517578
2020-06-08,161.8000030517578
2020-06-09,154.64999389648438
2020-06-10,144.1999969482422
2020-06-11,140.85000610351562
2020-06-12,136.3000030517578
2020-06-15,134.1999969482422
2020-06-16,130.0
2020-06-17,131.39999389648438
2020-06-18,133.85000610351562
2020-06-19,141.25
2020-06-22,145.4499969482422
2020-06-23,144.25
2020-06-24,136.89999389648438
2020-06-25,136.25
2020-06-26,136.75
2020-06-29,132.35000610351562
2020-06-30,131.1999969482422
2020-07-01,131.6999969482422
2020-07-02,131.9499969482422
2020-07-03,130.64999389648438
2020-07-06,137.0
2020-07-07,150.6999969482422
2020-07-08,143.35000610351562
2020-07-09,139.85000610351562
2020-07-10,136.5500030517578
2020-07-13,132.9499969482422
2020-07-14,132.39999389648438
2020-07-15,130.89999389648438
2020-07-16,130.35000610351562
2020-07-17,130.0500030517578
2020-07-20,129.85000610351562
2020-07-21,129.85000610351562
2020-07-22,129.85000610351562
2020-07-23,129.5500030517578
2020-07-24,128.9499969482422
2020-07-27,129.3000030517578
2020-07-28,128.10000610351562
2020-07-29,129.3000030517578
2020-07-30,128.10000610351562
2020-07-31,127.9000015258789
2020-08-03,128.85000610351562
2020-08-04,127.9000015258789
2020-08-05,127.6500015258789
2020-08-06,127.8000030517578
2020-08-07,128.0
2020-08-10,129.14999389648438
2020-08-11,131.35000610351562
2020-08-12,135.3000030517578
2020-08-13,145.0500030517578
2020-08-14,140.6999969482422
2020-08-17,135.5500030517578
2020-08-18,138.10000610351562
2020-08-19,141.3000030517578
2020-08-20,151.64999389648438
2020-08-21,160.5
2020-08-24,167.6999969482422
2020-08-25,165.75
2020-08-26,164.0
2020-08-27,164.89999389648438
2020-08-28,164.89999389648438
2020-08-31,156.3000030517578
2020-09-01,158.14999389648438
2020-09-02,157.64999389648438
2020-09-03,158.1999969482422
2020-09-04,154.25
2020-09-07,150.5500030517578
2020-09-08,147.5
2020-09-09,145.1999969482422
2020-09-10,149.0500030517578
2020-09-11,152.5
2020-09-14,154.75
2020-09-15,154.89999389648438
2020-09-16,156.3000030517578
2020-09-17,155.64999389648438
2020-09-18,156.35000610351562
2020-09-21,149.1999969482422
2020-09-22,143.0
2020-09-23,142.5500030517578
2020-09-24,138.9499969482422
2020-09-25,139.85000610351562
2020-09-28,141.8000030517578
2020-09-29,139.89999389648438
2020-09-30,138.35000610351562
2020-10-01,145.10000610351562
2020-10-05,144.35000610351562
2020-10-06,142.6999969482422
2020-10-07,139.5
2020-10-08,138.3000030517578
2020-10-09,136.14999389648438
2020-10-12,133.9499969482422
2020-10-13,133.9499969482422
2020-10-14,137.5
2020-10-15,134.0500030517578
2020-10-16,135.85000610351562
2020-10-19,136.3000030517578
2020-10-20,138.5500030517578
2020-10-21,139.1999969482422
2020-10-22,138.4499969482422
2020-10-23,142.0
2020-10-26,137.85000610351562
2020-10-27,138.5
2020-10-28,137.1999969482422
2020-10-29,136.4499969482422
2020-10-30,136.39999389648438
2020-11-02,137.89999389648438
2020-11-03,139.5500030517578
2020-11-04,137.89999389648438
2020-11-05,138.6999969482422
2020-11-06,138.4499969482422
2020-11-09,140.9499969482422
2020-11-10,145.0
2020-11-11,142.10000610351562
2020-11-12,143.5500030517578
2020-11-13,141.75
2020-11-14,143.14999389648438
2020-11-17,155.5500030517578
2020-11-18,154.3000030517578
2020-11-19,155.3000030517578
2020-11-20,152.39999389648438
2020-11-23,152.3000030517578
2020-11-24,149.4499969482422
2020-11-25,152.14999389648438
2020-11-26,150.35000610351562
2020-11-27,150.85000610351562
2020-12-01,152.0500030517578
2020-12-02,161.85000610351562
2020-12-03,167.60000610351562
2020-12-04,181.4499969482422
2020-12-07,202.75
2020-12-08,204.8000030517578
2020-12-09,198.4499969482422
2020-12-10,192.6499938964844
2020-12-11,192.3000030517578
2020-12-14,204.3999938964844
2020-12-15,201.3999938964844
2020-12-16,199.1000061035156
2020-12-17,196.8999938964844
2020-12-18,194.9499969482422
2020-12-21,178.6999969482422
2020-12-22,176.8000030517578
2020-12-23,185.75
2020-12-24,183.5500030517578
2020-12-28,182.5500030517578
2020-12-29,181.9499969482422
2020-12-30,184.0500030517578
2020-12-31,183.3999938964844
2021-01-01,187.75
2021-01-04,191.1000061035156
2021-01-05,187.1499938964844
2021-01-06,185.6999969482422
2021-01-07,185.1499938964844
2021-01-08,182.8999938964844
2021-01-11,181.9499969482422
2021-01-12,180.3500061035156
2021-01-13,180.8999938964844
2021-01-14,179.6999969482422
2021-01-15,178.39999389648438
2021-01-18,172.5500030517578
2021-01-19,175.10000610351562
2021-01-20,173.5500030517578
2021-01-21,172.9499969482422
2021-01-22,167.85000610351562
2021-01-25,163.14999389648438
2021-01-27,163.35000610351562
2021-01-28,170.4499969482422
2021-01-29,171.39999389648438
2021-02-01,171.4499969482422
2021-02-02,173.64999389648438
2021-02-03,172.64999389648438
2021-02-04,172.75
2021-02-05,179.35000610351562
2021-02-08,178.35000610351562
2021-02-09,174.35000610351562
2021-02-10,170.35000610351562
2021-02-11,169.60000610351562
2021-02-12,175.25
2021-02-15,176.9499969482422
2021-02-16,173.0
2021-02-17,172.0
2021-02-18,172.5500030517578
2021-02-19,172.9499969482422
2021-02-22,167.75
2021-02-23,167.10000610351562
2021-02-24,167.85000610351562
2021-02-25,166.10000610351562
2021-02-26,166.0500030517578
2021-03-01,167.85000610351562
2021-03-02,169.4499969482422
2021-03-03,173.85000610351562
2021-03-04,180.8999938964844
2021-03-05,175.89999389648438
2021-03-08,181.8500061035156
2021-03-09,178.25
2021-03-10,176.6999969482422
2021-03-12,171.89999389648438
2021-03-15,169.89999389648438
2021-03-16,167.6999969482422
2021-03-17,164.5
2021-03-18,159.35000610351562
2021-03-19,158.64999389648438
2021-03-22,156.3000030517578
2021-03-23,158.75
2021-03-24,160.10000610351562
2021-03-25,155.0500030517578
2021-03-26,152.3000030517578
2021-03-30,149.5
2021-03-31,146.3000030517578
2021-04-01,152.6999969482422
2021-04-05,149.9499969482422
2021-04-06,151.6999969482422
2021-04-07,150.4499969482422
2021-04-08,149.1999969482422
2021-04-09,148.0
2021-04-12,137.75
2021-04-13,136.9499969482422
2021-04-15,136.4499969482422
2021-04-16,134.39999389648438
2021-04-19,133.8000030517578
2021-04-20,141.35000610351562
2021-04-22,142.64999389648438
2021-04-23,144.3000030517578
2021-04-26,143.8000030517578
2021-04-27,146.9499969482422
2021-04-28,145.0500030517578
2021-04-29,141.8000030517578
2021-04-30,143.1999969482422
2021-05-03,140.5
2021-05-04,142.25
2021-05-05,139.9499969482422
2021-05-06,143.5
2021-05-07,144.10000610351562
2021-05-10,146.39999389648438
2021-05-11,149.10000610351562
2021-05-12,149.0
2021-05-14,147.5
2021-05-17,148.35000610351562
2021-05-18,157.0
2021-05-19,157.1999969482422
2021-05-20,155.35000610351562
2021-05-21,156.35000610351562
2021-05-24,163.0
2021-05-25,169.0500030517578
2021-05-26,171.5500030517578
2021-05-27,175.5
2021-05-28,178.4499969482422
2021-05-31,176.5
2021-06-01,173.25
2021-06-02,183.8999938964844
2021-06-03,187.4499969482422
2021-06-04,191.5500030517578
2021-06-07,187.6499938964844
2021-06-08,181.5
2021-06-09,177.35000610351562
2021-06-10,184.8000030517578
2021-06-11,182.25
2021-06-14,180.0
2021-06-15,183.3500061035156
2021-06-16,181.8500061035156
2021-06-17,180.8999938964844
2021-06-18,179.14999389648438
2021-06-21,177.1999969482422
2021-06-22,181.1000061035156
2021-06-23,179.8000030517578
2021-06-24,177.39999389648438
2021-06-25,181.0
2021-06-28,180.10000610351562
2021-06-29,179.3000030517578
2021-06-30,177.1999969482422
2021-07-01,176.8000030517578
2021-07-02,178.5
2021-07-05,189.8999938964844
2021-07-06,189.75
2021-07-07,190.5
2021-07-08,188.25
2021-07-09,185.3000030517578
2021-07-12,187.5
2021-07-13,188.8500061035156
2021-07-14,187.6999969482422
2021-07-15,184.8999938964844
2021-07-16,182.3999938964844
2021-07-19,178.0500030517578
2021-07-20,173.4499969482422
2021-07-22,172.8000030517578
2021-07-23,171.0
2021-07-26,182.6999969482422
2021-07-27,177.0500030517578
2021-07-28,175.35000610351562
2021-07-29,177.75
2021-07-30,177.0500030517578
2021-08-02,176.8000030517578
2021-08-03,174.64999389648438
2021-08-04,171.89999389648438
2021-08-05,169.10000610351562
2021-08-06,168.25
2021-08-09,169.4499969482422
2021-08-10,163.9499969482422
2021-08-11,163.8000030517578
2021-08-12,175.25
2021-08-13,171.25
2021-08-16,171.6999969482422
2021-08-17,171.75
2021-08-18,172.0
2021-08-20,165.5500030517578
2021-08-23,161.60000610351562
2021-08-24,163.25
2021-08-25,164.4499969482422
2021-08-26,165.64999389648438
2021-08-27,163.75
2021-08-30,167.6999969482422
2021-08-31,170.89999389648438
2021-09-01,171.60000610351562
2021-09-02,176.85000610351562
2021-09-03,178.5500030517578
2021-09-06,176.75
2021-09-07,174.6999969482422
2021-09-08,175.3000030517578
2021-09-09,186.1000061035156
2021-09-13,186.5500030517578
2021-09-14,184.8999938964844
2021-09-15,181.6999969482422
2021-09-16,184.8999938964844
2021-09-17,180.10000610351562
2021-09-20,183.5
2021-09-21,188.1000061035156
2021-09-22,200.25
2021-09-23,206.1000061035156
2021-09-24,216.5500030517578
2021-09-27,239.3500061035156
2021-09-28,235.6499938964844
2021-09-29,238.1999969482422
2021-09-30,239.8999938964844
2021-10-01,229.8000030517578
2021-10-04,238.8500061035156
2021-10-05,240.9499969482422
2021-10-06,231.0
2021-10-07,240.0500030517578
2021-10-08,240.6999969482422
2021-10-11,248.3999938964844
2021-10-12,248.1000061035156
2021-10-13,242.9499969482422
2021-10-14,253.9499969482422
2021-10-18,263.04998779296875
2021-10-19,248.75
2021-10-20,243.5500030517578
2021-10-21,245.0500030517578
2021-10-22,237.6000061035156
2021-10-25,236.4499969482422
2021-10-26,238.25
2021-10-27,242.3500061035156
2021-10-28,241.8500061035156
2021-10-29,235.9499969482422
2021-11-01,246.25
2021-11-02,244.1999969482422
2021-11-03,241.8000030517578
2021-11-04,247.1000061035156
2021-11-08,263.20001220703125
2021-11-09,258.95001220703125
2021-11-10,259.3500061035156
2021-11-11,257.3999938964844
2021-11-12,278.8500061035156
2021-11-15,281.6499938964844
2021-11-16,269.25
2021-11-17,272.6499938964844
2021-11-18,267.54998779296875
2021-11-22,252.5500030517578
2021-11-23,274.75
2021-11-24,271.5
2021-11-25,284.95001220703125
2021-11-26,244.0
2021-11-29,236.6999969482422
2021-11-30,237.8500061035156
2021-12-01,233.75
2021-12-02,228.8999938964844
2021-12-03,230.8500061035156
2021-12-06,225.6000061035156
2021-12-07,232.1999969482422
2021-12-08,233.8500061035156
2021-12-09,241.1499938964844
2021-12-10,238.6499938964844
2021-12-13,239.5
2021-12-14,234.8000030517578
2021-12-15,236.3000030517578
2021-12-16,232.25
2021-12-17,230.3500061035156
2021-12-20,220.3000030517578
2021-12-21,223.0
2021-12-22,221.5500030517578
2021-12-23,222.1000061035156
2021-12-24,218.0500030517578
2021-12-27,212.8999938964844
2021-12-28,221.1499938964844
2021-12-29,217.1999969482422
2021-12-30,211.8999938964844
2021-12-31,215.8000030517578
2022-01-03,218.0500030517578
